qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Picornaviridae_Enterovirus_echovirus_31_VMR1011548_62	picorna-like_Rayfin_WHQSR4160_Wuhan_spiny_eel_calicivirus_2_6435bp	28.2	124	87	2	1239	1361	254	376	4.59e-04	45.1
Picornaviridae_Enterovirus_echovirus_31_VMR1011548_62	picorna-like_NA_YP_009345029.1_Ubei_picorna-like_virus_3	29.4	163	100	7	1239	1387	399	560	7.65e-04	44.3
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009505608.1_Human_rhinovirus_A1	82.6	2161	367	5	50	2206	1	2157	0.0	3730
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_040958.1_Enterovirus_B	49.8	2210	1028	28	50	2206	1	2182	0.0	2122
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_NP_040958_Enterovirus_B	49.8	2210	1028	28	50	2206	1	2182	0.0	2122
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_003358790.1_Enterovirus_J	48.6	2206	1056	28	50	2206	1	2178	0.0	2055
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009028564.1_Enterovirus_sp.	48.6	2206	1060	28	50	2206	1	2182	0.0	2050
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009505605.1_Enterovirus_D68	47.9	2213	1071	29	50	2206	1	2188	0.0	2040
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_YP_009020973_Possum_enterovirus_W1	47.1	2204	1081	30	50	2206	1	2166	0.0	1965
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009353025.1_Enterovirus_goat_JL14	46.8	2205	1092	31	50	2206	1	2172	0.0	1962
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_653149.1_Enterovirus_H	46.6	2226	1090	34	50	2206	1	2197	0.0	1961
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009344963.1_Enterovirus_AN12	46.7	2215	1081	33	50	2206	1	2173	0.0	1955
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009243645.1_Yak_enterovirus	46.1	2211	1093	31	50	2206	1	2166	0.0	1942
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009505603.1_Coxsackievirus_A2	46.2	2213	1112	27	50	2206	1	2190	0.0	1940
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_042242.1_Enterovirus_A	46.6	2212	1107	29	50	2206	1	2193	0.0	1930
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_758520.1_Porcine_enterovirus_9	45.5	2204	1118	32	50	2206	1	2168	0.0	1924
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009246449.1_Enterovirus_SEV-gx	46.1	2245	1087	38	50	2206	1	2209	0.0	1908
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009259673.1_Human_enterovirus	45.8	2212	1119	30	50	2206	1	2187	0.0	1898
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009508417.1_Picornaviridae_sp._rodent_Ee_PicoV_NX2015	39.8	2367	1131	53	50	2206	1	2282	0.0	1594
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009552136.1_Marmot_sapelovirus_1	38.3	2311	1211	50	65	2206	117	2381	0.0	1448
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_004782204.1_Bat_picornavirus_3	38.3	2347	1200	52	47	2206	52	2338	0.0	1433
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_004934011.1_Feline_picornavirus	37.2	2345	1221	53	58	2206	49	2337	0.0	1423
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_005351240.1_Canine_picornavirus	37.5	2379	1213	48	51	2206	50	2378	0.0	1412
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_004782528.1_Bat_picornavirus_1	37.9	2368	1200	57	51	2206	75	2383	0.0	1410
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_004782529.1_Bat_picornavirus_2	38.2	2354	1202	57	51	2206	74	2372	0.0	1402
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009345901.1_Bat_sapelovirus	36.4	2353	1211	51	75	2206	192	2480	0.0	1321
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_164335.1_Avian_sapelovirus	35.7	2247	1122	51	79	2206	479	2521	0.0	1239
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_GXSXC128559_Guangxi_changeable_lizard_picornavirus_2_7115bp	35.5	2316	1125	58	53	2206	116	2224	0.0	1231
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_004935357.1_Quail_picornavirus_QPV1_HUN_2010	34.6	2261	1174	64	68	2206	405	2482	0.0	1168
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740401.1_Rhinovirus_A	72.4	460	127	0	1747	2206	1	460	2.28e-239	715
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like-Picornaviridae_QDY92378.1_Pink-eared_duck_picornavirus	35.7	1151	698	18	1084	2202	906	2046	2.61e-213	697
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like-Picornaviridae_AXF38653.1_Avocet_picornavirus	33.5	1202	726	28	1050	2206	1039	2212	2.01e-199	661
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009483887.1_Sichuan_takin_enterovirus	60.2	477	187	2	1732	2206	3	478	5.52e-197	602
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Amphibia_LPWG5926_Zhejiang_banded_bullfrog_picornavirus_7224bp	27.3	2248	1325	73	117	2206	277	2372	2.85e-190	637
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_001552442.1_Rhinovirus_C	58.9	460	188	1	1747	2206	1	459	1.01e-189	582
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009508973.1_Dromedary_camel_enterovirus_19CC	58.4	462	189	2	1747	2206	1	461	1.02e-187	577
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009020972.1_Enterovirus_F	58.4	462	189	2	1747	2206	1	461	1.41e-187	576
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740455.1_Enterovirus_E	58.4	462	189	2	1747	2206	1	461	1.38e-186	573
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740478.2_Enterovirus_C	58.9	462	187	2	1747	2206	1	461	1.38e-186	573
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740525.1_Rhinovirus_B14	57.3	461	195	2	1747	2206	1	460	1.85e-186	573
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Amphibia_HKCCC24180_Hainan_black-spectacled_toad_picornavirus_7350bp	27.2	2331	1363	82	57	2206	225	2401	7.23e-184	619
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740422.1_Enterovirus_D	58.7	462	184	3	1747	2206	1	457	1.40e-179	554
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_040350.1_Theilovirus	25.9	2304	1346	83	117	2206	147	2302	1.89e-173	588
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_YP_001210296_Saffold_virus	25.8	2285	1369	82	117	2206	143	2295	1.14e-169	577
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009664724.1_Bat_picornavirus_BatPV_V1_13_Hun	26.3	2249	1372	83	117	2206	161	2283	6.92e-165	562
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_937979.1_Simian_sapelovirus_1	54.7	468	202	4	1747	2206	1	466	2.61e-164	513
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_ASH99046.1_Aimelvirus_1	25.1	2325	1412	74	63	2206	11	2186	6.58e-163	555
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009389450.1_Aimelvirus_2	25.1	2344	1417	77	47	2206	16	2204	6.97e-161	550
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_NP_653143_Porcine_teschovirus	26.0	2338	1348	90	44	2206	105	2235	1.88e-158	543
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009361830.1_Cosavirus_F	24.8	2300	1354	73	50	2174	1	2099	8.57e-157	536
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009118290.1_Rabovirus_A	53.5	449	202	5	1763	2206	13	459	3.13e-156	490
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009505602.1_Boone_cardiovirus_1	24.7	2364	1421	77	44	2202	90	2298	3.57e-156	536
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740489.1_Porcine_sapelovirus_1	53.1	450	204	4	1763	2206	13	461	4.60e-156	489
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like-Picornaviridae_QFX66142.1_Macaca_fascicularis_picornavirus	26.1	2267	1326	83	78	2202	23	2082	3.67e-152	522
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_002956074.1_Cosavirus_A	25.3	2314	1377	76	50	2205	1	2121	4.97e-152	522
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009118269.1_Lesavirus_1	25.1	2318	1363	80	45	2203	124	2226	1.77e-148	513
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_006792625.1_Bovine_hungarovirus_1	25.1	2268	1336	86	114	2206	161	2241	1.95e-147	509
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009121743.1_African_bat_icavirus_PREDICT-06105	25.3	2318	1414	81	51	2206	89	2250	6.57e-147	508
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_002956075.1_Human_cosavirus_B	25.0	2344	1349	74	50	2206	1	2122	1.18e-146	506
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_002956076.1_Cosavirus_D	24.1	2344	1372	76	50	2206	1	2124	1.20e-146	506
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_002268402.1_Senecavirus_A	24.9	2228	1323	70	121	2202	154	2176	5.94e-145	501
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009026376.1_Human_cosavirus	24.2	2330	1382	76	50	2206	1	2119	2.25e-144	499
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009026384.1_Mosavirus_A2	26.1	2074	1148	71	302	2205	689	2548	4.72e-141	491
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009109563.1_Norway_rat_hunnivirus	25.1	2245	1345	79	110	2175	157	2244	7.81e-141	489
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009118270.1_Lesavirus_2	25.4	2007	1209	70	304	2198	365	2194	3.11e-139	484
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009112712.1_Cosavirus_JMY-2014	24.9	2356	1331	87	50	2206	1	2117	5.92e-139	483
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_002956072.1_Cosavirus_E	24.4	2352	1343	87	50	2206	1	2111	1.37e-136	475
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_056777.1_Encephalomyocarditis_virus	25.4	2048	1255	70	121	1998	141	2085	5.65e-135	471
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_004564619.1_Pigeon_picornavirus_B	49.3	444	215	6	1768	2206	18	456	3.04e-134	428
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009116874.1_Bovine_picornavirus	24.7	2317	1314	86	121	2206	103	2220	3.04e-133	466
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_AJD39294.1_Bopivirus_A	24.7	2317	1314	86	121	2206	103	2220	3.04e-133	466
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009513027.1_Equine_rhinitis_A_virus	24.7	2188	1309	80	121	2205	293	2245	2.03e-128	451
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009553012.1_Goose_picornavirus_1	24.4	2266	1311	84	133	2205	359	2416	4.71e-126	444
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_YP_003853287_Oscivirus_A2	24.5	2303	1368	87	101	2205	125	2255	1.15e-116	413
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009290629.1_Rosavirus_B	29.0	1148	702	38	1149	2206	1361	2485	7.85e-110	392
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009505618.1_Rosavirus_M-7	28.6	1151	711	39	1149	2206	1325	2457	9.53e-107	382
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_LPWC175499_Yili_teratoscincus_roborowskii_picornavirus_1_8343bp	27.7	1179	706	43	1145	2206	1241	2390	2.10e-104	374
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_ZGLXR119682_Guangdong_chinese_water_skink_picornavirus_8049bp	27.9	1156	701	40	1148	2206	1242	2362	1.44e-101	365
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_LPSF20501_Guangdong_chinese_water_snake_picornavirus_8328bp	26.9	1206	761	35	1094	2206	1306	2484	2.79e-101	364
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_YP_009028557_Rosavirus_A2	27.0	1152	725	36	1149	2206	1325	2454	6.42e-99	356
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009290630.1_Rosavirus_C	27.9	1148	709	34	1149	2206	1362	2480	1.71e-97	352
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009067077.1_Salivirus_FHB	23.4	2173	1306	81	217	2202	351	2352	1.25e-93	339
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009666862.1_Hainan_gekko_similignum_picornavirus	23.6	1862	1102	66	471	2203	600	2270	9.10e-92	333
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_007935798.1_Canine_picodicistrovirus	29.0	1022	626	38	1257	2202	395	1392	1.13e-91	328
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Cartilaginous_DHBYCGS18742_Wenling_sharpspine_skate_picornavirus_7948bp	28.0	1025	641	34	1248	2205	1328	2322	6.44e-89	323
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740257.1_Aichivirus_B	27.8	1159	687	43	1148	2202	1345	2457	1.60e-88	322
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_NP_740257_Bovine_kobuvirus	27.8	1159	687	43	1148	2202	1345	2457	1.60e-88	322
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009329856.1_Livupivirus_A	28.8	1023	612	38	1257	2202	1366	2349	9.97e-88	320
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_008802588.1_Feline_sakobuvirus_A	23.0	2256	1411	82	130	2202	233	2346	1.51e-86	316
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009138081.1_Porcine_kobuvirus	28.4	1031	615	36	1257	2202	1460	2452	7.21e-85	310
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_LPXYC213122_Hainan_oriental_leaf-toed_gecko_picornavirus_7969bp	26.7	1034	644	34	1257	2206	1464	2467	2.82e-84	308
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_003065643.1_Salivirus_A	28.3	1022	619	35	1257	2202	1374	2357	7.86e-84	307
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009000902.1_Caprine_kobuvirus	29.0	1046	590	42	1257	2202	1481	2473	1.44e-83	306
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009345890.1_Goose_megrivirus	27.1	1128	619	42	1257	2206	1869	2971	1.75e-81	300
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009030047.1_Duck_megrivirus	27.1	1128	619	41	1257	2206	1736	2838	1.12e-80	297
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009448192.1_Passerivirus_sp.	29.2	1023	624	35	1257	2202	1663	2662	3.54e-79	292
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009664723.1_Bat_picornavirus	28.3	1013	612	40	1257	2202	1457	2422	1.62e-78	290
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Amphibia_GDYYC83005_Guangdong_fish_caecilians_picornavirus_8318bp	27.8	1023	618	39	1257	2195	1480	2465	4.88e-74	275
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009508290.1_Picornavirus_HK21	29.5	729	453	25	1526	2206	1990	2705	5.31e-74	275
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_001686841.1_Bovine_rhinitis_B_virus	22.4	2228	1333	85	121	2205	303	2277	1.31e-73	273
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_NP_740359.1_Teschovirus_A	35.0	457	267	13	1763	2206	12	451	6.21e-73	251
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009553696.1_Rhimavirus_A	35.1	444	257	15	1754	2177	4	436	6.02e-72	249
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009054903.1_Chicken_gallivirus_1	26.9	1050	636	40	1257	2202	1464	2485	8.36e-72	268
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009214667.1_Gallivirus_Pf-CHK1_GV	27.0	1050	634	40	1257	2202	1449	2470	3.21e-71	266
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009133208.1_Falcovirus_A1	25.9	1037	650	37	1257	2202	1279	2288	4.11e-71	265
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_LPWC210215_Yili_teratoscincus_roborowskii_picornavirus_2_7471bp	26.2	1049	618	35	1257	2190	1240	2247	1.13e-70	264
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009552280.1_Hedgehog_dicipivirus	32.5	544	320	17	1698	2206	979	1510	1.94e-70	262
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009361828.1_Miniopterus_schreibersii_picornavirus_1	31.6	462	295	9	1761	2206	10	466	2.29e-70	244
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009054898.1_Chicken_picornavirus_1	28.9	731	438	24	1526	2202	1723	2425	5.38e-69	258
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009179351.1_Chicken_sicinivirus_JSY	29.0	731	437	24	1526	2202	2153	2855	8.07e-69	258
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_NP_653151_Avian_encephalomyelitis_virus	26.9	1021	621	37	1257	2198	1143	2117	2.36e-68	256
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like-Picornaviridae_APA29018.1_Picornaviridae_sp_rodentRnPicoVSX2015_1	27.2	1034	610	44	1257	2205	1189	2164	7.11e-68	254
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like-Picornaviridae_APA29019.1_Picornaviridae_sp_rodentCKPicoVTibet2014	25.7	1029	630	36	1257	2205	1193	2166	7.12e-68	254
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009021777.1_Sicinivirus_A	33.8	479	273	15	1754	2202	2	466	8.59e-68	237
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009508298.1_Shanbavirus_A	27.4	1036	603	37	1257	2195	1146	2129	1.05e-66	251
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_003853309.1_Oscivirus_A1	34.3	458	277	13	1763	2202	13	464	1.27e-66	233
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_LPSG10844_Guangdong_red-banded_snake_picornavirus_7371bp	25.5	1044	652	37	1257	2205	1255	2267	1.93e-66	250
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009513028.1_Foot-and-mouth_disease_virus_-_type_O	29.5	654	405	20	1592	2202	1684	2324	2.59e-66	249
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009423853.1_Falcon_picornavirus	25.3	1018	616	36	1285	2199	1346	2322	7.64e-66	248
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009508462.1_Penguin_megrivirus	28.5	747	456	28	1518	2206	2043	2769	1.98e-65	247
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009054899.1_Chicken_picornavirus_2	26.6	972	599	34	1257	2189	1289	2185	2.13e-65	246
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Rayfin_DSYC20078_Wuhan_sharpbelly_picornavirus_1_7220bp	25.8	1016	637	33	1280	2205	1252	2240	2.84e-65	246
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009111406.1_Tortoise_picornavirus	32.8	463	283	14	1761	2205	11	463	4.66e-65	229
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Rayfin_XDXMC21480_Wenling_crossorhombus_picornavirus_7790bp	25.0	1042	648	31	1257	2181	1302	2326	5.84e-64	242
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_WHWGC151314_Chinese_broad-headed_pond_turtle_picornavirus_1_9218bp	34.2	465	263	14	1749	2183	2287	2738	1.14e-63	241
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009505614.1_Bat_hepatovirus_BUO2BF86Colafr2010	26.4	1051	616	41	1244	2184	1166	2168	1.61e-63	240
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009362314.1_Harrier_picornavirus_1	28.8	763	442	31	1519	2206	1747	2483	4.05e-63	239
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009241363.1_Tortoise_rafivirus_A	32.4	457	286	13	1761	2203	11	458	4.05e-63	223
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Reptile_WHJYGF74978_Chinese_softshell_turtle_picornavirus_1_9196bp	29.3	669	414	23	1591	2206	2085	2747	9.80e-63	238
Picornaviridae_Enterovirus_rhinovirus_A96_VMR1011739_40	picorna-like_Picornaviridae_YP_009054902.1_Chicken_picornavirus_5	28.8	719	440	27	1542	2206	2047	2747	3.78e-62	236
